Time,Displacement,Force,Tensile strain (Displacement),Tensile stress
"2.7400","26.5970","86.2504","39.1132","1.2573"
"2.7600","26.7970","86.7370","39.4074","1.2644"
"2.7800","26.9970","87.1765","39.7015","1.2708"
"2.8000","27.1970","87.6570","39.9956","1.2778"
"2.8200","27.3970","88.1238","40.2896","1.2846"
"2.8400","27.5969","88.5658","40.5837","1.2910"
"2.8600","27.7969","89.0779","40.8779","1.2985"
"2.8800","27.9970","89.5283","41.1720","1.3051"
"2.9000","28.1970","89.9055","41.4662","1.3106"
"2.9200","28.3970","90.4384","41.7603","1.3183"
"2.9400","28.5971","90.8582","42.0545","1.3245"
"2.9600","28.7971","91.2257","42.3487","1.3298"
"2.9800","28.9971","91.7983","42.6428","1.3382"
"3.0000","29.1971","92.2244","42.9369","1.3444"
"3.0200","29.3971","92.6505","43.2310","1.3506"
"3.0400","29.5970","93.0996","43.5250","1.3571"
"3.0600","29.7970","93.4905","43.8192","1.3628"
"3.0800","29.9970","93.8839","44.1133","1.3686"
"3.1000","30.1970","94.3855","44.4074","1.3759"
"3.1200","30.3971","94.8050","44.7016","1.3820"
"3.1400","30.5971","95.2973","44.9957","1.3892"
"3.1600","30.7970","95.7090","45.2897","1.3952"
"3.1800","30.9970","96.1168","45.5838","1.4011"
"3.2000","31.1970","96.5526","45.8779","1.4075"
"3.2200","31.3970","96.9295","46.1720","1.4130"
"3.2400","31.5970","97.2831","46.4661","1.4181"
"3.2600","31.7970","97.7384","46.7603","1.4248"
"3.2800","31.9970","98.1429","47.0544","1.4307"
"3.3000","32.1970","98.5114","47.3486","1.4360"
"3.3200","32.3970","98.8774","47.6427","1.4414"
"3.3400","32.5970","99.3137","47.9367","1.4477"
"3.3600","32.7970","99.7744","48.2308","1.4544"
"3.3800","32.9970","100.2440","48.5250","1.4613"
"3.4000","33.1970","100.7181","48.8192","1.4682"
"3.4200","33.3970","101.1213","49.1133","1.4741"
"3.4400","33.5971","101.6150","49.4074","1.4813"
"3.4600","33.7971","102.0114","49.7016","1.4870"
"3.4800","33.9971","102.3923","49.9957","1.4926"
"3.5000","34.1970","102.8071","50.2897","1.4986"
"3.5200","34.3970","103.2177","50.5838","1.5046"
"3.5400","34.5970","103.7370","50.8780","1.5122"
"3.5600","34.7971","104.1613","51.1721","1.5184"
"3.5800","34.9971","104.5428","51.4663","1.5239"
"3.6000","35.1971","104.9062","51.7604","1.5292"
"3.6200","35.3970","105.2931","52.0545","1.5349"
"3.6400","35.5970","105.6896","52.3486","1.5407"
"3.6600","35.7970","106.1798","52.6427","1.5478"
"3.6800","35.9970","106.5654","52.9368","1.5534"
"3.7000","36.1970","107.0411","53.2309","1.5604"
"3.7200","36.3970","107.4571","53.5250","1.5664"
"3.7400","36.5970","107.8076","53.8192","1.5715"
"3.7600","36.7970","108.1658","54.1133","1.5768"
"3.7800","36.9970","108.6346","54.4074","1.5836"
"3.8000","37.1970","109.0029","54.7014","1.5890"
"3.8200","37.3970","109.3625","54.9955","1.5942"
"3.8400","37.5970","109.6921","55.2897","1.5990"
"3.8600","37.7970","110.1455","55.5838","1.6056"
"3.8800","37.9970","110.5346","55.8779","1.6113"
"3.9000","38.1970","110.9193","56.1721","1.6169"
"3.9200","38.3970","111.2759","56.4662","1.6221"
"3.9400","38.5971","111.6882","56.7604","1.6281"
"3.9600","38.7970","112.1638","57.0545","1.6350"
"3.9800","38.9970","112.5852","57.3486","1.6412"
"4.0000","39.1971","112.8324","57.6427","1.6448"
"4.0200","39.3971","113.1779","57.9369","1.6498"
"4.0400","39.5971","113.6106","58.2310","1.6561"
"4.0600","39.7971","114.0234","58.5251","1.6621"
"4.0800","39.9970","114.3694","58.8192","1.6672"
"4.1000","40.1970","114.6858","59.1132","1.6718"
"4.1200","40.3970","115.0817","59.4074","1.6776"
"4.1400","40.5970","115.5153","59.7015","1.6839"
"4.1600","40.7970","115.9324","59.9956","1.6900"
"4.1800","40.9970","116.3396","60.2898","1.6959"
"4.2000","41.1970","116.7642","60.5839","1.7021"
"4.2200","41.3970","117.0861","60.8780","1.7068"
"4.2400","41.5970","117.4832","61.1721","1.7126"
"4.2600","41.7970","117.9710","61.4662","1.7197"
"4.2800","41.9970","118.3369","61.7603","1.7250"
"4.3000","42.1970","118.7810","62.0543","1.7315"
"4.3200","42.3969","119.1132","62.3485","1.7363"
"4.3400","42.5970","119.4023","62.6426","1.7406"
"4.3600","42.7970","119.7940","62.9367","1.7463"
"4.3800","42.9970","120.2454","63.2309","1.7528"
"4.4000","43.1970","120.6958","63.5251","1.7594"
"4.4200","43.3970","121.1651","63.8192","1.7663"
"4.4400","43.5970","121.4969","64.1133","1.7711"
"4.4600","43.7970","121.7230","64.4074","1.7744"
"4.4800","43.9970","122.0546","64.7015","1.7792"
"4.5000","44.1971","122.4654","64.9957","1.7852"
"4.5200","44.3971","122.8776","65.2898","1.7912"
"4.5400","44.5971","123.1885","65.5839","1.7958"
"4.5600","44.7971","123.5707","65.8781","1.8013"
"4.5800","44.9971","123.9419","66.1722","1.8067"
"4.6000","45.1970","124.3939","66.4662","1.8133"
"4.6200","45.3970","124.7225","66.7603","1.8181"
"4.6400","45.5970","125.1602","67.0544","1.8245"
"4.6600","45.7970","125.5983","67.3485","1.8309"
"4.6800","45.9970","125.9234","67.6427","1.8356"
"4.7000","46.1971","126.2184","67.9369","1.8399"
"4.7200","46.3971","126.6288","68.2310","1.8459"
"4.7400","46.5970","127.0257","68.5251","1.8517"
"4.7600","46.7970","127.5082","68.8191","1.8587"
"4.7800","46.9969","127.7723","69.1132","1.8626"
"4.8000","47.1969","128.1156","69.4073","1.8676"
"4.8200","47.3970","128.4533","69.7014","1.8725"
"4.8400","47.5970","128.8540","69.9956","1.8783"
"4.8600","47.7970","129.3197","70.2897","1.8851"
"4.8800","47.9970","129.8241","70.5838","1.8925"
"4.9000","48.1970","130.1248","70.8780","1.8969"
"4.9200","48.3970","130.4699","71.1721","1.9019"
"4.9400","48.5970","130.8376","71.4661","1.9073"
"4.9600","48.7970","131.1982","71.7602","1.9125"
"4.9800","48.9970","131.5490","72.0545","1.9176"
"5.0000","49.1971","131.9527","72.3487","1.9235"
"5.0200","49.3971","132.3472","72.6428","1.9293"
"5.0400","49.5971","132.8242","72.9369","1.9362"
"5.0600","49.7971","133.1208","73.2310","1.9405"
"5.0800","49.9971","133.4045","73.5251","1.9447"
"5.1000","50.1970","133.7364","73.8191","1.9495"
"5.1200","50.3970","134.0794","74.1132","1.9545"
"5.1400","50.5970","134.5277","74.4074","1.9610"
"5.1600","50.7970","134.9645","74.7015","1.9674"
"5.1800","50.9971","135.3041","74.9957","1.9724"
"5.2000","51.1971","135.6302","75.2898","1.9771"
"5.2200","51.3970","136.0562","75.5838","1.9833"
"5.2400","51.5970","136.4289","75.8779","1.9888"
"5.2600","51.7969","136.8702","76.1720","1.9952"
"5.2800","51.9969","137.2224","76.4661","2.0003"
"5.3000","52.1970","137.5886","76.7602","2.0057"
"5.3200","52.3970","137.9254","77.0544","2.0106"
"5.3400","52.5970","138.2261","77.3486","2.0150"
"5.3600","52.7970","138.5653","77.6427","2.0199"
"5.3800","52.9970","139.0234","77.9368","2.0266"
"5.4000","53.1970","139.4529","78.2309","2.0328"
"5.4200","53.3970","139.8057","78.5250","2.0380"
"5.4400","53.5970","140.2100","78.8191","2.0439"
"5.4600","53.7970","140.6385","79.1133","2.0501"
"5.4800","53.9971","141.0015","79.4075","2.0554"
"5.5000","54.1971","141.2544","79.7016","2.0591"
"5.5200","54.3971","141.5975","79.9957","2.0641"
"5.5400","54.5971","141.9555","80.2898","2.0693"
"5.5600","54.7971","142.3672","80.5839","2.0753"
"5.5800","54.9970","142.8596","80.8780","2.0825"
"5.6000","55.1970","143.1275","81.1720","2.0864"
"5.6200","55.3970","143.5178","81.4662","2.0921"
"5.6400","55.5970","143.9904","81.7603","2.0990"
"5.6600","55.7970","144.4087","82.0545","2.1051"
"5.6800","55.9971","144.7500","82.3486","2.1101"
"5.7000","56.1971","145.0860","82.6427","2.1150"
"5.7200","56.3970","145.4766","82.9368","2.1206"
"5.7400","56.5970","145.8994","83.2309","2.1268"
"5.7600","56.7970","146.2357","83.5249","2.1317"
"5.7800","56.9969","146.6352","83.8190","2.1375"
"5.8000","57.1970","147.1008","84.1132","2.1443"
"5.8200","57.3970","147.5030","84.4073","2.1502"
"5.8400","57.5970","147.8733","84.7015","2.1556"
"5.8600","57.7970","148.2122","84.9956","2.1605"
"5.8800","57.9970","148.4441","85.2897","2.1639"
"5.9000","58.1970","148.8704","85.5838","2.1701"
"5.9200","58.3970","149.2939","85.8779","2.1763"
"5.9400","58.5970","149.6184","86.1721","2.1810"
"5.9600","58.7970","149.9763","86.4662","2.1862"
"5.9800","58.9971","150.3423","86.7604","2.1916"
"6.0000","59.1971","150.7573","87.0546","2.1976"
"6.0200","59.3971","151.1878","87.3487","2.2039"
"6.0400","59.5971","151.6429","87.6428","2.2105"
"6.0600","59.7970","152.0433","87.9368","2.2164"
"6.0800","59.9970","152.4268","88.2309","2.2220"
"6.1000","60.1970","152.7664","88.5250","2.2269"
"6.1200","60.3970","153.0996","88.8191","2.2318"
"6.1400","60.5970","153.4052","89.1133","2.2362"
"6.1600","60.7971","153.8714","89.4075","2.2430"
"6.1800","60.9971","154.2624","89.7016","2.2487"
"6.2000","61.1970","154.5928","89.9956","2.2535"
"6.2200","61.3970","154.8941","90.2897","2.2579"
"6.2400","61.5970","155.2881","90.5838","2.2637"
"6.2600","61.7970","155.6651","90.8779","2.2692"
"6.2800","61.9970","156.0688","91.1720","2.2751"
"6.3000","62.1970","156.3282","91.4661","2.2788"
"6.3200","62.3970","156.7190","91.7603","2.2845"
"6.3400","62.5970","157.0605","92.0544","2.2895"
"6.3600","62.7970","157.5258","92.3485","2.2963"
"6.3800","62.9970","157.9608","92.6426","2.3026"
"6.4000","63.1970","158.3750","92.9367","2.3087"
"6.4200","63.3970","158.7406","93.2309","2.3140"
"6.4400","63.5970","159.0777","93.5251","2.3189"
"6.4600","63.7971","159.4190","93.8192","2.3239"
"6.4800","63.9971","159.7958","94.1134","2.3294"
"6.5000","64.1971","160.1623","94.4075","2.3347"
"6.5200","64.3971","160.5864","94.7016","2.3409"
"6.5400","64.5970","160.9953","94.9956","2.3469"
"6.5600","64.7970","161.2578","95.2897","2.3507"
"6.5800","64.9970","161.6526","95.5839","2.3565"
"6.6000","65.1970","162.0210","95.8780","2.3618"
"6.6200","65.3970","162.4150","96.1721","2.3676"
"6.6400","65.5970","162.7829","96.4662","2.3729"
"6.6600","65.7970","163.1247","96.7603","2.3779"
"6.6800","65.9970","163.5217","97.0544","2.3837"
"6.7000","66.1970","164.0226","97.3486","2.3910"
"6.7200","66.3970","164.3156","97.6427","2.3953"
"6.7400","66.5970","164.6904","97.9368","2.4007"
"6.7600","66.7970","165.0480","98.2309","2.4059"
"6.7800","66.9970","165.4936","98.5250","2.4124"
"6.8000","67.1970","165.7759","98.8191","2.4166"
"6.8200","67.3970","166.1790","99.1132","2.4224"
"6.8400","67.5970","166.5033","99.4073","2.4272"
"6.8600","67.7970","166.8737","99.7014","2.4326"
"6.8800","67.9970","167.1621","99.9956","2.4368"
"6.9000","68.1970","167.6396","100.2897","2.4437"
"6.9200","68.3970","167.9700","100.5838","2.4485"
"6.9400","68.5970","168.2013","100.8780","2.4519"
"6.9600","68.7970","168.5557","101.1721","2.4571"
"6.9800","68.9971","168.8859","101.4663","2.4619"
"7.0000","69.1971","169.2927","101.7604","2.4678"
"7.0200","69.3971","169.5949","102.0545","2.4722"
"7.0400","69.5970","169.9727","102.3486","2.4777"
"7.0600","69.7970","170.3746","102.6427","2.4836"
"7.0800","69.9970","170.7279","102.9368","2.4887"
"7.1000","70.1970","170.9949","103.2309","2.4926"
"7.1200","70.3970","171.2885","103.5251","2.4969"
"7.1400","70.5971","171.5708","103.8192","2.5010"
"7.1600","70.7971","171.8771","104.1133","2.5055"
"7.1800","70.9970","172.2839","104.4074","2.5114"
"7.2000","71.1970","172.5475","104.7015","2.5153"
"7.2200","71.3970","172.8831","104.9956","2.5202"
"7.2400","71.5970","173.2862","105.2897","2.5260"
"7.2600","71.7970","173.6069","105.5838","2.5307"
"7.2800","71.9970","173.8232","105.8779","2.5339"
"7.3000","72.1970","174.1059","106.1721","2.5380"
"7.3200","72.3970","174.4503","106.4662","2.5430"
"7.3400","72.5970","174.8347","106.7602","2.5486"
"7.3600","72.7969","175.2047","107.0543","2.5540"
"7.3800","72.9969","175.5277","107.3484","2.5587"
"7.4000","73.1970","175.7310","107.6426","2.5617"
"7.4200","73.3970","176.0261","107.9368","2.5660"
"7.4400","73.5971","176.3396","108.2310","2.5705"
"7.4600","73.7971","176.6281","108.5251","2.5748"
"7.4800","73.9971","176.8810","108.8192","2.5784"
"7.5000","74.1971","177.0951","109.1133","2.5816"
"7.5200","74.3970","177.4417","109.4074","2.5866"
"7.5400","74.5971","177.7535","109.7016","2.5912"
"7.5600","74.7971","177.9960","109.9957","2.5947"
"7.5800","74.9971","178.3466","110.2898","2.5998"
"7.6000","75.1971","178.6364","110.5839","2.6040"
"7.6200","75.3971","178.9106","110.8781","2.6080"
"7.6400","75.5970","179.1923","111.1721","2.6121"
"7.6600","75.7970","179.4612","111.4662","2.6161"
"7.6800","75.9970","179.6999","111.7603","2.6195"
"7.7000","76.1970","179.9121","112.0544","2.6226"
"7.7200","76.3970","180.1454","112.3485","2.6260"
"7.7400","76.5970","180.4456","112.6427","2.6304"
"7.7600","76.7970","180.7258","112.9368","2.6345"
"7.7800","76.9970","181.0059","113.2309","2.6386"
"7.8000","77.1970","181.2808","113.5250","2.6426"
"7.8200","77.3969","181.5748","113.8190","2.6469"
"7.8400","77.5969","181.8483","114.1132","2.6508"
"7.8600","77.7970","182.1005","114.4073","2.6545"
"7.8800","77.9970","182.3918","114.7015","2.6588"
"7.9000","78.1970","182.6363","114.9956","2.6623"
"7.9200","78.3970","182.8207","115.2898","2.6650"
"7.9400","78.5971","183.0145","115.5839","2.6679"
"7.9600","78.7971","183.2665","115.8780","2.6715"
"7.9800","78.9970","183.5514","116.1721","2.6757"
"8.0000","79.1970","183.7728","116.4662","2.6789"
"8.0200","79.3970","184.0610","116.7603","2.6831"
"8.0400","79.5971","184.3818","117.0545","2.6878"
"8.0600","79.7971","184.6165","117.3486","2.6912"
"8.0800","79.9971","184.7655","117.6427","2.6934"
"8.1000","80.1971","184.9425","117.9369","2.6960"
"8.1200","80.3971","185.2927","118.2310","2.7011"
"8.1400","80.5970","185.5968","118.5251","2.7055"
"8.1600","80.7970","185.8216","118.8191","2.7088"
"8.1800","80.9970","186.0122","119.1133","2.7115"
"8.2000","81.1970","186.2124","119.4074","2.7145"
"8.2200","81.3971","186.4824","119.7016","2.7184"
"8.2400","81.5970","186.7129","119.9956","2.7218"
"8.2600","81.7970","186.9078","120.2897","2.7246"
"8.2800","81.9970","187.2077","120.5838","2.7290"
"8.3000","82.1970","187.3607","120.8779","2.7312"
"8.3200","82.3969","187.6118","121.1720","2.7349"
"8.3400","82.5969","187.8176","121.4660","2.7379"
"8.3600","82.7969","188.0436","121.7602","2.7412"
"8.3800","82.9970","188.3830","122.0544","2.7461"
"8.4000","83.1970","188.5935","122.3486","2.7492"
"8.4200","83.3971","188.8775","122.6428","2.7533"
"8.4400","83.5971","189.1706","122.9369","2.7576"
"8.4600","83.7971","189.3515","123.2310","2.7602"
"8.4800","83.9971","189.5039","123.5251","2.7624"
"8.5000","84.1971","189.6882","123.8192","2.7651"
"8.5200","84.3971","189.9715","124.1133","2.7693"
"8.5400","84.5971","190.1973","124.4075","2.7726"
"8.5600","84.7971","190.3761","124.7016","2.7752"
"8.5800","84.9971","190.5473","124.9958","2.7777"
"8.6000","85.1971","190.7728","125.2898","2.7809"
"8.6200","85.3970","191.0179","125.5839","2.7845"
"8.6400","85.5970","191.2513","125.8779","2.7879"
"8.6600","85.7970","191.3743","126.1720","2.7897"
"8.6800","85.9970","191.6463","126.4662","2.7937"
"8.7000","86.1970","191.8763","126.7603","2.7970"
"8.7200","86.3970","192.0979","127.0545","2.8003"
"8.7400","86.5970","192.3008","127.3486","2.8032"
"8.7600","86.7970","192.5371","127.6427","2.8067"
"8.7800","86.9970","192.8167","127.9367","2.8107"
"8.8000","87.1969","193.0461","128.2308","2.8141"
"8.8200","87.3969","193.2647","128.5249","2.8173"
"8.8400","87.5970","193.4050","128.8191","2.8193"
"8.8600","87.7970","193.5910","129.1132","2.8220"
"8.8800","87.9970","193.8570","129.4074","2.8259"
"8.9000","88.1970","194.0974","129.7015","2.8294"
"8.9200","88.3971","194.2992","129.9957","2.8323"
"8.9400","88.5971","194.4997","130.2898","2.8353"
"8.9600","88.7970","194.6874","130.5839","2.8380"
"8.9800","88.9970","194.8908","130.8780","2.8410"
"9.0000","89.1970","195.1777","131.1721","2.8452"
"9.0200","89.3971","195.3812","131.4663","2.8481"
"9.0400","89.5971","195.5195","131.7604","2.8501"
"9.0600","89.7971","195.7980","132.0545","2.8542"
"9.0800","89.9971","195.9915","132.3486","2.8570"
"9.1000","90.1970","196.2000","132.6427","2.8601"
"9.1200","90.3970","196.3804","132.9368","2.8627"
"9.1400","90.5970","196.5612","133.2309","2.8653"
"9.1600","90.7970","196.7352","133.5250","2.8679"
"9.1800","90.9970","196.8825","133.8191","2.8700"
"9.2000","91.1970","197.0788","134.1133","2.8729"
"9.2200","91.3971","197.3858","134.4074","2.8773"
"9.2400","91.5970","197.5264","134.7015","2.8794"
"9.2600","91.7970","197.6920","134.9956","2.8818"
"9.2800","91.9970","197.8981","135.2897","2.8848"
"9.3000","92.1970","198.1362","135.5838","2.8883"
"9.3200","92.3970","198.4058","135.8779","2.8922"
"9.3400","92.5970","198.5802","136.1720","2.8948"
"9.3600","92.7970","198.7603","136.4661","2.8974"
"9.3800","92.9970","198.9916","136.7603","2.9008"
"9.4000","93.1970","199.1674","137.0544","2.9033"
"9.4200","93.3970","199.3684","137.3485","2.9062"
"9.4400","93.5970","199.5981","137.6426","2.9096"
"9.4600","93.7970","199.8310","137.9368","2.9130"
"9.4800","93.9970","200.0758","138.2309","2.9166"
"9.5000","94.1971","200.2653","138.5251","2.9193"
"9.5200","94.3971","200.4141","138.8192","2.9215"
"9.5400","94.5971","200.6124","139.1133","2.9244"
"9.5600","94.7971","200.8304","139.4075","2.9276"
"9.5800","94.9971","201.0308","139.7016","2.9305"
"9.6000","95.1970","201.3419","139.9957","2.9350"
"9.6200","95.3970","201.5012","140.2897","2.9373"
"9.6400","95.5970","201.6307","140.5839","2.9392"
"9.6600","95.7970","201.8542","140.8780","2.9425"
"9.6800","95.9970","201.9857","141.1721","2.9444"
"9.7000","96.1970","202.2114","141.4662","2.9477"
"9.7200","96.3970","202.4794","141.7603","2.9516"
"9.7400","96.5970","202.5285","142.0544","2.9523"
"9.7600","96.7970","202.7551","142.3485","2.9556"
"9.7800","96.9970","203.0389","142.6426","2.9598"
"9.8000","97.1970","203.2000","142.9367","2.9621"
"9.8200","97.3970","203.4076","143.2308","2.9651"
"9.8400","97.5970","203.5867","143.5250","2.9677"
"9.8600","97.7970","203.7871","143.8191","2.9707"
"9.8800","97.9970","203.9379","144.1133","2.9729"
"9.9000","98.1970","204.1405","144.4074","2.9758"
"9.9200","98.3970","204.3913","144.7015","2.9795"
"9.9400","98.5970","204.5855","144.9956","2.9823"
"9.9600","98.7970","204.7671","145.2897","2.9849"
"9.9800","98.9971","204.9261","145.5839","2.9873"
"10.0000","99.1971","205.0792","145.8781","2.9895"
"10.0200","99.3971","205.3500","146.1722","2.9934"
"10.0400","99.5971","205.5362","146.4663","2.9962"
"10.0600","99.7971","205.7808","146.7604","2.9997"
"10.0800","99.9970","205.9079","147.0545","3.0016"
"10.0810","100.0070","205.9194","147.0692","3.0017"
